[2026-03-17 12:02:26] Log cleared for new killchain scan.
[2026-03-17 12:02:28] [START] [START] Kill Chain Audit: example.com (Profile: Full Scan, Aggression: Attack)
[2026-03-17 12:02:28] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Starting scan...", "phase": "Initialization"}
[2026-03-17 12:02:28] [INFO] [+] Resolved example.com to IP: 104.18.26.120
[2026-03-17 12:02:28] [INFO] [SETUP] Starting background traffic capture...
[2026-03-17 12:02:31] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Running Recon Phase...", "phase": "recon_phase"}
[2026-03-17 12:02:31] [PHASE] [PHASE] RECONNAISSANCE - Surface Area Discovery
[2026-03-17 12:02:31] [STAGE] [STAGE] Scanning for subdomains and active hosts...
[2026-03-17 12:03:10] [INFO] [+] Found 10 potential subdomains.
[2026-03-17 12:03:10] [STAGE] [STAGE] Resolving subdomain IPs...
[2026-03-17 12:03:10] [INFO] [+] Resolved 10 host IPs.
[2026-03-17 12:03:10] [STAGE] [STAGE] Detecting target technology stack...
[2026-03-17 12:03:19] [INFO] [+] Detected technologies: Server
[2026-03-17 12:03:19] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Running Network Audit Phase...", "phase": "network_audit_phase"}
[2026-03-17 12:03:19] [PHASE] [PHASE] NETWORK AUDIT - Infrastructure Assessment
[2026-03-17 12:03:19] [INFO] [+] Resolved example.com to IP: 104.18.26.120
[2026-03-17 12:03:19] [STAGE] [STAGE] Running Nmap full scan on 104.18.26.120...
[2026-03-17 12:07:55] [INFO] [+] Nmap scan completed. Found 13 open ports.
[2026-03-17 12:07:55] [STAGE] [STAGE] Attempting brute-force on open services (Level: aggressive)...
[2026-03-17 12:07:59] [INFO] [+] No exploitable services found or brute-force failed.
[2026-03-17 12:07:59] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Running Waf Detect Phase...", "phase": "waf_detect_phase"}
[2026-03-17 12:07:59] [PHASE] [PHASE] WAF DETECTION
[2026-03-17 12:07:59] [STAGE] [STAGE] Checking for Web Application Firewall (WAF)...
[2026-03-17 12:07:59] [WARNING] [!] WAF Detected: Cloudflare. Scanning will be adjusted.
[2026-03-17 12:07:59] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Running Web Audit Phase...", "phase": "web_audit_phase"}
[2026-03-17 12:07:59] [PHASE] [PHASE] WEB AUDIT - Application Assessment
[2026-03-17 12:07:59] [STAGE] [STAGE] Crawling web application (Max Pages: 1000)...
[2026-03-17 12:07:59] [INFO] [+] Crawler found 0 URLs, 0 forms, and 0 API endpoints.
[2026-03-17 12:07:59] [STAGE] [STAGE] Performing directory fuzzing (Max Depth: 4)...
[2026-03-17 12:08:00] [INFO] [+] Directory fuzzer found 0 potential paths.
[2026-03-17 12:08:00] [STAGE] [STAGE] Running advanced web vulnerability checks...
[2026-03-17 12:08:00] [INFO] [+] Web vulnerability scanner found 2 findings.
[2026-03-17 12:08:00] [STAGE] [STAGE] Running custom parameter injection scanner...
[2026-03-17 12:08:00] [INFO] [+] Custom scanner found 0 findings.
[2026-03-17 12:08:00] [STAGE] [STAGE] Running logic-based vulnerability checks...
[2026-03-17 12:08:00] [INFO] [+] Logic scanner found 0 findings.
[2026-03-17 12:08:00] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Running Zap Scan Phase...", "phase": "zap_scan_phase"}
[2026-03-17 12:08:00] [PHASE] [PHASE] ZAP SCAN - Comprehensive DAST
[2026-03-17 12:08:00] [STAGE] [STAGE] Starting OWASP ZAP quick scan...
[2026-03-17 12:08:00] [ZAP] [*] ZAP: Initializing on port 62336...
[2026-03-17 12:08:00] [ZAP] [*] Waiting for ZAP initialization on port 62336 (timeout: 240s)...
[2026-03-17 12:08:00] [ZAP] [ZAP Daemon] C:\Program Files\ZAP\Zed Attack Proxy>if exist "C:\Users\Divy\ZAP\.ZAP_JVM.properties" (set /p jvmopts= 0<"C:\Users\Divy\ZAP\.ZAP_JVM.properties" )  else (set jvmopts=-Xmx512m )
[2026-03-17 12:08:32] [ZAP] [ZAP Daemon] 31059 [ZAP-daemon] INFO  org.zaproxy.zap.extension.quickstart.ExtensionQuickStart - Shh! No check-for-news - silent mode enabled
[2026-03-17 12:08:32] [ZAP] [ZAP Daemon] 31059 [ZAP-daemon] INFO  org.zaproxy.addon.network.ExtensionNetwork - Creating new root CA certificate.
[2026-03-17 12:08:33] [ZAP] [ZAP Daemon] 32403 [ZAP-daemon] INFO  org.zaproxy.addon.network.ExtensionNetwork - New root CA certificate created.
[2026-03-17 12:08:33] [ZAP] [ZAP Daemon] 32431 [ZAP-daemon] INFO  org.zaproxy.zap.extension.autoupdate.ExtensionAutoUpdate - Shh! No check-for-update - silent mode enabled
[2026-03-17 12:08:33] [ZAP] [ZAP Daemon] 32432 [ZAP-daemon] INFO  org.zaproxy.addon.callhome.ExtensionCallHome - Shh! Silent mode or telemetry turned off
[2026-03-17 12:08:33] [ZAP] [ZAP Daemon] 32452 [ZAP-daemon] INFO  org.zaproxy.addon.network.ExtensionNetwork - ZAP is now listening on localhost:62336
[2026-03-17 12:08:33] [ZAP] [+] ZAP API is active and loaded on port 62336.
[2026-03-17 12:08:33] [ZAP] [*] ZAP: Starting Spider...
[2026-03-17 12:08:33] [ZAP] [*] Seeding ZAP Sites tree with http://example.com...
[2026-03-17 12:08:34] [ZAP] [ZAP Daemon] 33367 [ZAP-SpiderInitThread-0] INFO  org.zaproxy.addon.spider.SpiderThread - Starting spidering scan on http://example.com at 2026-03-17T12:08:34.486+0530
[2026-03-17 12:08:34] [ZAP] [ZAP Daemon] 33371 [ZAP-SpiderInitThread-0] INFO  org.zaproxy.addon.spider.Spider - Spider initializing...
[2026-03-17 12:08:34] [ZAP] [ZAP Daemon] 33389 [ZAP-SpiderInitThread-0] INFO  org.zaproxy.addon.spider.Spider - Starting spider...
[2026-03-17 12:08:34] [ZAP] [PROGRESS] ZAP Spider: 0%
[2026-03-17 12:08:34] [ZAP] [ZAP Daemon] 33705 [ZAP-SpiderThreadPool-0-thread-3] INFO  org.zaproxy.addon.spider.Spider - Spidering process is complete. Shutting down...
[2026-03-17 12:08:34] [ZAP] [ZAP Daemon] 33708 [ZAP-SpiderShutdownThread-0] INFO  org.zaproxy.addon.spider.SpiderThread - Spider scanning complete: true on http://example.com at 2026-03-17T12:08:34.827+0530
[2026-03-17 12:08:36] [ZAP] [*] ZAP: Starting Active Scan...
[2026-03-17 12:08:36] [ZAP] [ZAP Daemon] 35553 [ZAP-IO-Server-1-1] INFO  org.parosproxy.paros.core.scanner.Scanner - scanner with ID 0 started
[2026-03-17 12:08:36] [ZAP] [PROGRESS] ZAP AScan: 0%
[2026-03-17 12:08:37] [ZAP] [ZAP Daemon] 36014 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - Scanning 3 node(s) from http://example.com
[2026-03-17 12:08:37] [ZAP] [ZAP Daemon] 36017 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | PathTraversalScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:37] [ZAP] [ZAP Daemon] 36049 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | RemoteFileIncludeScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:37] [ZAP] [ZAP Daemon] 36061 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | SourceCodeDisclosureWebInfScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:37] [ZAP] [ZAP Daemon] 36063 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | ShellShockScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:37] [ZAP] [ZAP Daemon] 36486 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | HeartBleedActiveScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:37] [ZAP] [ZAP Daemon] 36498 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | SourceCodeDisclosureCve20121823ScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:37] [ZAP] [ZAP Daemon] 36570 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | RemoteCodeExecutionCve20121823ScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:37] [ZAP] [ZAP Daemon] 36649 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | ExternalRedirectScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:37] [ZAP] [ZAP Daemon] 36692 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | ServerSideIncludeScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:37] [ZAP] [ZAP Daemon] 36725 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | CrossSiteScriptingScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:37] [ZAP] [ZAP Daemon] 36766 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | PersistentXssPrimeScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:37] [ZAP] [ZAP Daemon] 36803 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | PersistentXssSpiderScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:37] [ZAP] [ZAP Daemon] 36845 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | PersistentXssScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:37] [ZAP] [ZAP Daemon] 36858 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | SqlInjectionScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:37] [ZAP] [ZAP Daemon] 36865 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | SqlInjectionMySqlTimingScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:37] [ZAP] [ZAP Daemon] 36874 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | SqlInjectionHypersonicTimingScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:38] [ZAP] [ZAP Daemon] 36879 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | SqlInjectionOracleTimingScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:38] [ZAP] [ZAP Daemon] 36887 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | SqlInjectionPostgreSqlTimingScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:38] [ZAP] [ZAP Daemon] 36892 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | SqlInjectionSqLiteTimingScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:38] [ZAP] [ZAP Daemon] 36897 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | DomXssScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] 37918 [ZAP-ActiveScanner-0] WARN  org.zaproxy.zap.extension.domxss.DomXssScanRule - Skipping scanner, failed to start browser: Could not start a new session. Response code 500. Message: Expected browser binary location, but unable to find binary in default location, no 'moz:firefoxOptions.binary' capability provided, and no binary flag set on the command line
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] Host info: host: 'DELL-INS7420', ip: '192.168.0.111'
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] Build info: version: '4.39.0', revision: '126f156aee'
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '24.0.2'
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] Driver info: org.openqa.selenium.firefox.FirefoxDriver
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] Command: [null, newSession {capabilities=[Capabilities {acceptInsecureCerts: true, browserName: firefox, moz:firefoxOptions: {args: [-headless], prefs: {browser.tabs.documentchannel: false, devtools.jsonview.enabled: false, dom.serviceWorkers.enabled: true, network.captive-portal-service.enabled: false, network.proxy.allow_hijacking_localhost: true, network.proxy.http: 127.0.0.1, network.proxy.http_port: 7920, network.proxy.no_proxies_on: , network.proxy.share_proxy_settings: true, network.proxy.ssl: 127.0.0.1, network.proxy.ssl_port: 7920, network.proxy.type: 1, remote.active-protocols: 1}}, unhandledPromptBehavior: ignore, webSocketUrl: true}]}]
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] 37918 [ZAP-ActiveScanner-1] WARN  org.zaproxy.zap.extension.domxss.DomXssScanRule - Skipping scanner, failed to start browser: Could not start a new session. Response code 500. Message: Expected browser binary location, but unable to find binary in default location, no 'moz:firefoxOptions.binary' capability provided, and no binary flag set on the command line
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] Host info: host: 'DELL-INS7420', ip: '192.168.0.111'
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] Build info: version: '4.39.0', revision: '126f156aee'
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '24.0.2'
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] Driver info: org.openqa.selenium.firefox.FirefoxDriver
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] Command: [null, newSession {capabilities=[Capabilities {acceptInsecureCerts: true, browserName: firefox, moz:firefoxOptions: {args: [-headless], prefs: {browser.tabs.documentchannel: false, devtools.jsonview.enabled: false, dom.serviceWorkers.enabled: true, network.captive-portal-service.enabled: false, network.proxy.allow_hijacking_localhost: true, network.proxy.http: 127.0.0.1, network.proxy.http_port: 7920, network.proxy.no_proxies_on: , network.proxy.share_proxy_settings: true, network.proxy.ssl: 127.0.0.1, network.proxy.ssl_port: 7920, network.proxy.type: 1, remote.active-protocols: 1}}, unhandledPromptBehavior: ignore, webSocketUrl: true}]}]
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] 37918 [ZAP-ActiveScanner-2] WARN  org.zaproxy.zap.extension.domxss.DomXssScanRule - Skipping scanner, failed to start browser: Could not start a new session. Response code 500. Message: Expected browser binary location, but unable to find binary in default location, no 'moz:firefoxOptions.binary' capability provided, and no binary flag set on the command line
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] Host info: host: 'DELL-INS7420', ip: '192.168.0.111'
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] Build info: version: '4.39.0', revision: '126f156aee'
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '24.0.2'
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] Driver info: org.openqa.selenium.firefox.FirefoxDriver
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] Command: [null, newSession {capabilities=[Capabilities {acceptInsecureCerts: true, browserName: firefox, moz:firefoxOptions: {args: [-headless], prefs: {browser.tabs.documentchannel: false, devtools.jsonview.enabled: false, dom.serviceWorkers.enabled: true, network.captive-portal-service.enabled: false, network.proxy.allow_hijacking_localhost: true, network.proxy.http: 127.0.0.1, network.proxy.http_port: 7920, network.proxy.no_proxies_on: , network.proxy.share_proxy_settings: true, network.proxy.ssl: 127.0.0.1, network.proxy.ssl_port: 7920, network.proxy.type: 1, remote.active-protocols: 1}}, unhandledPromptBehavior: ignore, webSocketUrl: true}]}]
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] 37920 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | SqlInjectionMsSqlTimingScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] 37931 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | Log4ShellScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] 37935 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | Spring4ShellScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] 38416 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | React2ShellScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] 38418 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | CodeInjectionScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] 38444 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | CommandInjectionScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] 38455 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | XpathInjectionScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] 38462 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | XxeScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] 38468 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | PaddingOracleScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] 38474 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | CloudMetadataScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] 38475 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | SstiScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] 38748 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | SstiBlindScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] 38761 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | CommandInjectionTimingScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] 38772 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | DirectoryBrowsingScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] 38820 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | HttpOnlySiteScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:39] [ZAP] [ZAP Daemon] 38823 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | BufferOverflowScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:40] [ZAP] [ZAP Daemon] 39311 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | FormatStringScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:40] [ZAP] [ZAP Daemon] 39318 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | CrlfInjectionScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:40] [ZAP] [ZAP Daemon] 39327 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | ParameterTamperScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:40] [ZAP] [ZAP Daemon] 39335 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | ElmahScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:40] [ZAP] [ZAP Daemon] 39340 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | TraceAxdScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:40] [ZAP] [ZAP Daemon] 39375 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | HtAccessScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:40] [ZAP] [ZAP Daemon] 39406 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | EnvFileScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:40] [ZAP] [ZAP Daemon] 39437 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | HiddenFilesScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:40] [ZAP] [ZAP Daemon] 39517 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | SpringActuatorScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:40] [ZAP] [ZAP Daemon] 39519 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | ExponentialEntityExpansionScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:41] [ZAP] [PROGRESS] ZAP AScan: 84%
[2026-03-17 12:08:42] [ZAP] [ZAP Daemon] 41770 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | XsltInjectionScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:42] [ZAP] [ZAP Daemon] 41779 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | HttpsAsHttpScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:42] [ZAP] [ZAP Daemon] 41787 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | GetForPostScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:42] [ZAP] [ZAP Daemon] 41793 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | UserAgentScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:43] [ZAP] [ZAP Daemon] 42117 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | ScriptsActiveScanner strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:43] [ZAP] [ZAP Daemon] 42119 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | SOAPActionSpoofingActiveScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:43] [ZAP] [ZAP Daemon] 42129 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://example.com | SOAPXMLInjectionActiveScanRule strength MEDIUM threshold MEDIUM
[2026-03-17 12:08:43] [ZAP] [ZAP Daemon] 42142 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - completed host http://example.com in 6.454s with 0 alert(s) raised.
[2026-03-17 12:08:43] [ZAP] [ZAP Daemon] 42143 [Thread-5] INFO  org.parosproxy.paros.core.scanner.Scanner - scanner with ID 0 completed in 6.589s
[2026-03-17 12:08:47] [INFO] [+] ZAP scan completed. Found 4 findings.
[2026-03-17 12:08:47] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Running Traffic Analysis Phase...", "phase": "traffic_analysis_phase"}
[2026-03-17 12:08:47] [INFO] [SETUP] Stopping background traffic capture for analysis...
[2026-03-17 12:08:50] [PHASE] [PHASE] TRAFFIC ANALYSIS - Post-Scan Forensics
[2026-03-17 12:08:50] [STAGE] [STAGE] Analyzing captured network traffic...
[2026-03-17 12:08:50] [INFO] [+] Traffic analysis completed.
[2026-03-17 12:08:50] [PHASE] [PHASE] REPORT GENERATION - Finalizing Audit
[2026-03-17 12:08:50] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Generating reports...", "phase": "Report Generation"}
[2026-03-17 12:08:50] [STAGE] [STAGE] Applying ML Threat Re-ranking (TCTR)...
[2026-03-17 12:08:50] [ZAP] [ZAP Daemon] 49790 [ZAP-Shutdown] INFO  org.zaproxy.zap.extension.api.CoreAPI - ZAP 2.17.0 terminated.
[2026-03-17 12:08:53] [INFO] Generating Comprehensive Reports for example.com...
[2026-03-17 12:08:58] [EVENT] EVENT: report_ready | PAYLOAD: {"pdf_url": "/killchain/download_pdf?target=example.com", "json_url": "/killchain/download_json?target=example.com", "target": "example.com"}
[2026-03-17 12:08:58] [EVENT] EVENT: scan_complete | PAYLOAD: {"message": "Audit completed successfully!"}
[2026-03-17 12:08:58] [SUCCESS] AUDIT COMPLETED.
[2026-03-17 12:08:59] [INFO] Scan context cleaned up.
[2026-03-17 12:08:59] [EVENT] EVENT: scan_finalized | PAYLOAD: {"message": "Cleanup complete."}
